image_id,crop_type,disease,severity,leaf_color_r,leaf_color_g,leaf_color_b,texture_contrast,texture_homogeneity,lesion_area_pct,image_width,image_height,brightness
9066,potato,healthy,mild,84.545,181.667,66.257,0.219,0.781,0.06,224,512,110.823
6404,potato,early_blight,mild,185.322,144.959,70.436,0.503,0.621,9.29,256,224,133.572
3087,tomato,mosaic_virus,moderate,143.258,185.981,115.704,0.331,0.698,15.17,256,256,148.314
5649,potato,healthy,mild,95.309,185.677,86.028,0.159,0.923,0.91,512,512,122.338
13751,corn,healthy,moderate,118.75,163.017,83.774,0.246,0.789,1.17,256,512,121.847
3700,tomato,early_blight,moderate,176.199,128.837,63.979,0.635,0.519,27.42,512,224,123.005
18115,wheat,septoria,moderate,165.741,164.288,111.115,0.757,0.386,41.52,512,512,147.048
11166,corn,healthy,mild,89.038,185.755,64.131,0.28,0.812,0.42,224,256,112.975
10882,corn,powdery_mildew,mild,221.098,201.536,208.451,0.318,0.735,19.69,224,512,210.362
12372,corn,powdery_mildew,mild,214.133,201.142,229.901,0.255,0.752,18.59,256,512,215.059
11270,corn,healthy,moderate,91.552,144.744,69.856,0.213,0.865,1.63,512,256,102.051
12816,corn,powdery_mildew,mild,229.47,234.029,192.826,0.273,0.809,19.29,512,512,218.775
3991,tomato,mosaic_virus,mild,151.01,153.461,85.949,0.382,0.737,4.14,512,512,130.14
18798,wheat,powdery_mildew,mild,237.099,201.942,210.532,0.347,0.707,18.89,256,512,216.524
3631,tomato,mosaic_virus,severe,143.645,182.948,99.351,0.402,0.693,27.22,512,512,141.981
17541,wheat,powdery_mildew,mild,204.383,230.335,223.768,0.284,0.777,26.81,512,224,219.495
454,tomato,healthy,moderate,80.523,186.052,86.23,0.286,0.804,0.94,512,224,117.602
17797,wheat,rust,severe,223.427,162.154,91.601,0.772,0.362,36.19,224,224,159.061
767,tomato,healthy,mild,112.303,166.293,96.412,0.276,0.775,0.58,512,224,125.003
4330,tomato,healthy,moderate,85.429,175.04,91.698,0.137,0.892,1.72,256,512,117.389
5295,potato,healthy,mild,96.062,175.454,65.393,0.219,0.872,0.9,224,512,112.303
17236,wheat,healthy,severe,102.649,188.095,97.547,0.151,0.891,0.31,256,512,129.43
8558,potato,healthy,mild,82.14,162.255,71.272,0.136,0.871,0.33,224,256,105.222
15655,wheat,healthy,mild,119.216,184.77,77.724,0.147,0.849,0.33,256,224,127.237
5500,potato,late_blight,mild,125.824,94.947,88.249,0.624,0.477,28.03,512,512,103.007
20727,grape,downy_mildew,moderate,156.476,147.564,106.391,0.625,0.46,46.2,512,256,136.81
5754,potato,healthy,moderate,100.563,146.098,81.806,0.147,0.86,0.06,256,224,109.489
23662,grape,powdery_mildew,moderate,234.687,222.438,200.705,0.272,0.733,67.44,256,512,219.277
20119,grape,powdery_mildew,moderate,202.361,202.068,194.797,0.223,0.822,38.07,224,256,199.742
11081,corn,rust,moderate,208.933,161.519,64.183,0.592,0.495,48.23,256,224,144.878
4632,tomato,healthy,mild,87.503,168.192,78.15,0.12,0.914,0.13,224,256,111.282
20334,grape,powdery_mildew,mild,232.72,223.979,207.897,0.229,0.859,30.16,256,512,221.532
14304,corn,gray_leaf_spot,moderate,153.184,162.077,126.82,0.577,0.552,40.63,512,512,147.36
20748,grape,powdery_mildew,moderate,230.888,214.566,209.756,0.386,0.697,66.03,512,512,218.403
15209,wheat,powdery_mildew,severe,212.588,203.249,228.145,0.354,0.726,64.28,224,224,214.661
12762,corn,gray_leaf_spot,mild,177.041,136.247,113.917,0.593,0.572,13.97,512,224,142.402
14084,corn,healthy,severe,115.153,165.51,93.745,0.139,0.876,1.82,512,256,124.803
12447,corn,gray_leaf_spot,moderate,141.386,159.827,117.271,0.527,0.616,20.2,256,512,139.495
5419,potato,healthy,mild,80.555,140.964,87.408,0.288,0.776,0.83,256,512,102.976
7495,potato,healthy,severe,81.649,156.537,63.262,0.286,0.801,0.88,512,256,100.483
3683,tomato,healthy,moderate,110.826,176.255,91.537,0.133,0.924,0.63,224,512,126.206
18124,wheat,septoria,moderate,173.202,156.422,114.627,0.56,0.538,41.8,224,224,148.084
22739,grape,healthy,moderate,100.195,154.582,97.825,0.175,0.835,1.18,224,224,117.534
1916,tomato,healthy,mild,101.034,144.961,75.259,0.11,0.863,0.55,256,512,107.085
19445,wheat,healthy,severe,112.933,172.971,82.52,0.128,0.935,1.27,224,256,122.808
5842,potato,late_blight,moderate,127.309,96.315,88.635,0.623,0.542,46.38,256,256,104.086
1194,tomato,mosaic_virus,mild,136.243,187.146,98.175,0.221,0.871,9.33,256,256,140.521
15398,wheat,septoria,moderate,178.812,162.071,103.126,0.74,0.396,39.4,256,224,148.003
23478,grape,black_rot,moderate,84.854,56.597,64.527,0.718,0.376,75.31,256,512,68.659
5952,potato,early_blight,mild,188.01,143.989,83.885,0.502,0.617,14.64,224,256,138.628
24049,grape,powdery_mildew,mild,233.644,212.393,216.022,0.367,0.659,15.87,224,256,220.686
12755,corn,gray_leaf_spot,moderate,164.107,168.064,131.035,0.683,0.458,38.98,224,256,154.402
12397,corn,powdery_mildew,severe,221.686,212.763,199.432,0.35,0.693,60.12,512,256,211.294
19345,wheat,powdery_mildew,moderate,202.912,195.804,197.987,0.215,0.863,56.65,256,256,198.901
9193,potato,healthy,mild,94.166,178.4,82.723,0.108,0.884,0.92,224,224,118.43
7614,potato,healthy,mild,100.346,156.816,72.545,0.184,0.886,0.87,224,224,109.902
14873,corn,rust,moderate,226.043,156.45,97.617,0.527,0.597,31.52,512,224,160.037
17509,wheat,powdery_mildew,mild,201.325,207.288,207.222,0.206,0.804,22.56,512,512,205.278
3435,tomato,early_blight,mild,182.741,132.596,79.868,0.409,0.625,8.77,224,256,131.735
15718,wheat,healthy,mild,97.398,161.385,73.372,0.277,0.77,0.35,512,512,110.718
7896,potato,late_blight,mild,107.624,90.124,96.679,0.737,0.415,24.23,256,512,98.142
13894,corn,rust,severe,229.802,160.825,96.623,0.73,0.404,45.01,512,224,162.417
22953,grape,healthy,mild,110.712,188.758,77.3,0.147,0.862,0.9,512,256,125.59
20460,grape,downy_mildew,moderate,125.719,127.186,129.199,0.639,0.467,42.02,512,512,127.368
13417,corn,gray_leaf_spot,mild,153.287,134.124,114.352,0.491,0.604,18.98,512,512,133.921
8153,potato,healthy,mild,93.248,186.057,75.293,0.24,0.843,0.49,256,256,118.199
16353,wheat,septoria,mild,195.831,150.368,101.896,0.712,0.384,14.9,256,224,149.365
6079,potato,healthy,mild,88.306,185.138,93.959,0.238,0.847,0.2,224,256,122.468
18207,wheat,rust,moderate,193.236,163.163,60.291,0.665,0.476,17.88,256,512,138.897
16558,wheat,rust,severe,213.131,168.083,87.617,0.752,0.381,35.86,256,224,156.277
13046,corn,rust,mild,227.672,135.32,78.39,0.747,0.444,12.78,256,512,147.127
18731,wheat,septoria,mild,171.438,143.386,122.742,0.751,0.381,16.67,512,224,145.855
23204,grape,healthy,severe,107.579,184.601,67.919,0.195,0.855,0.01,224,512,120.033
20406,grape,powdery_mildew,mild,214.794,205.243,201.605,0.374,0.701,22.5,512,512,207.214
22777,grape,healthy,severe,85.808,179.853,72.198,0.262,0.79,0.53,256,512,112.62
17470,wheat,septoria,mild,162.803,172.165,104.419,0.799,0.393,14.09,256,256,146.462
24601,grape,downy_mildew,moderate,157.874,124.351,122.983,0.536,0.595,33.97,512,256,135.069
14852,corn,powdery_mildew,mild,231.61,232.328,227.294,0.205,0.815,22.22,256,224,230.411
15955,wheat,septoria,mild,178.595,142.489,118.604,0.757,0.38,11.15,224,256,146.563
22237,grape,black_rot,severe,70.919,75.606,55.38,0.678,0.492,64.69,256,256,67.302
9042,potato,late_blight,mild,122.921,119.532,94.904,0.688,0.46,15.29,512,512,112.452
4616,tomato,early_blight,mild,163.543,156.961,65.079,0.676,0.507,13.82,512,256,128.528
23002,grape,black_rot,moderate,81.595,62.927,86.409,0.675,0.469,63.66,512,256,76.977
2190,tomato,early_blight,moderate,190.364,123.991,87.136,0.594,0.529,22.87,512,224,133.83
16491,wheat,rust,moderate,218.285,168.293,94.196,0.543,0.597,45.74,512,224,160.258
6326,potato,late_blight,severe,121.099,115.058,84.746,0.626,0.463,49.54,256,512,106.968
18104,wheat,healthy,severe,108.304,165.578,93.552,0.156,0.89,0.66,512,256,122.478
20375,grape,healthy,moderate,98.539,147.079,96.702,0.104,0.871,0.71,512,224,114.107
11608,corn,powdery_mildew,moderate,208.585,196.775,199.087,0.381,0.68,30.34,512,224,201.482
5161,potato,healthy,severe,107.363,142.154,93.2,0.274,0.771,2.2,224,256,114.239
17117,wheat,healthy,mild,110.699,189.874,68.439,0.223,0.863,0.08,256,224,123.004
3964,tomato,mosaic_virus,mild,177.889,174.802,101.011,0.277,0.778,6.11,512,512,151.234
12371,corn,healthy,moderate,84.345,181.43,85.214,0.144,0.884,1.83,512,256,116.996
3457,tomato,mosaic_virus,mild,141.753,197.065,85.366,0.284,0.781,7.89,224,224,141.395
8534,potato,healthy,mild,85.968,182.177,74.296,0.206,0.79,0.32,256,224,114.147
11537,corn,rust,moderate,211.774,142.935,88.35,0.522,0.601,28.82,256,224,147.686
8506,potato,late_blight,severe,141.571,117.163,70.763,0.766,0.407,43.73,224,256,109.832
3033,tomato,leaf_mold,mild,141.465,134.199,77.68,0.482,0.566,17.64,256,224,117.781
11661,corn,healthy,severe,105.609,149.056,64.226,0.188,0.816,2.91,256,256,106.297
3348,tomato,leaf_mold,mild,126.339,106.351,97.291,0.407,0.697,14.12,256,512,109.994
17159,wheat,powdery_mildew,moderate,201.025,202.389,190.185,0.236,0.784,57.45,512,224,197.866
18810,wheat,healthy,moderate,95.961,174.868,99.411,0.126,0.885,0.69,224,512,123.413
1718,tomato,healthy,mild,97.461,166.777,73.293,0.21,0.855,0.88,512,512,112.51
6967,potato,late_blight,moderate,128.502,117.73,72.604,0.775,0.42,33.54,224,224,106.279
8649,potato,late_blight,moderate,101.431,84.377,97.285,0.509,0.614,48.64,512,224,94.364
23782,grape,powdery_mildew,moderate,212.373,232.16,228.698,0.375,0.718,66.64,224,256,224.41
23279,grape,healthy,mild,86.874,160.98,70.538,0.282,0.746,0.52,256,224,106.131
22053,grape,black_rot,moderate,63.301,80.732,62.038,0.614,0.515,76.23,256,224,68.69
10709,corn,healthy,mild,107.385,140.003,89.488,0.268,0.741,0.8,224,224,112.292
4494,tomato,leaf_mold,mild,123.906,128.457,97.263,0.354,0.764,8.46,512,256,116.542
24807,grape,healthy,mild,94.211,140.404,70.883,0.284,0.765,0.77,224,512,101.833
20622,grape,healthy,severe,101.814,142.391,87.545,0.267,0.821,0.69,512,224,110.583
4824,tomato,healthy,moderate,86.733,145.036,92.536,0.216,0.79,1.3,512,224,108.102
14022,corn,healthy,mild,102.619,173.557,64.704,0.291,0.763,0.48,512,512,113.627
4983,tomato,healthy,severe,94.975,162.441,66.255,0.175,0.825,2.65,224,224,107.89
14432,corn,healthy,moderate,102.918,164.745,60.805,0.226,0.862,0.48,224,256,109.489
8549,potato,late_blight,severe,145.952,99.884,84.991,0.588,0.559,55.32,256,256,110.276
14172,corn,healthy,moderate,86.195,174.574,66.054,0.161,0.911,1.24,512,256,108.941
2334,tomato,healthy,moderate,117.256,159.072,77.895,0.197,0.874,1.1,224,224,118.074
17397,wheat,healthy,moderate,82.443,169.08,83.463,0.268,0.779,0.91,224,256,111.662
16377,wheat,rust,mild,227.11,168.217,98.564,0.746,0.359,13.36,512,224,164.63
14849,corn,gray_leaf_spot,moderate,155.67,154.45,128.615,0.647,0.529,33.9,512,224,146.245
17727,wheat,healthy,moderate,95.737,164.801,79.401,0.265,0.818,1.09,256,512,113.313
2253,tomato,mosaic_virus,moderate,163.612,170.585,115.56,0.267,0.769,14.0,224,224,149.919
6660,potato,late_blight,severe,112.116,104.962,88.857,0.552,0.539,87.65,224,256,101.978
16923,wheat,septoria,mild,167.105,157.372,120.841,0.65,0.442,17.72,256,256,148.439
11012,corn,powdery_mildew,mild,234.495,199.731,215.709,0.296,0.773,15.85,512,224,216.645
14300,corn,healthy,mild,107.186,148.172,60.483,0.206,0.789,0.12,224,224,105.28
10778,corn,powdery_mildew,mild,204.528,202.064,193.771,0.27,0.753,16.61,256,256,200.121
8817,potato,late_blight,mild,120.85,109.386,88.753,0.588,0.492,29.48,256,256,106.33
22137,grape,powdery_mildew,mild,239.046,234.861,221.041,0.293,0.725,34.1,256,512,231.649
22561,grape,powdery_mildew,mild,220.624,233.537,218.391,0.351,0.685,19.54,256,256,224.184
23999,grape,healthy,mild,95.651,180.655,81.382,0.17,0.907,0.97,512,224,119.229
3172,tomato,leaf_mold,mild,117.595,105.338,80.39,0.529,0.535,9.72,224,224,101.108
14713,corn,healthy,severe,100.533,142.348,60.956,0.138,0.892,1.3,224,256,101.279
2857,tomato,leaf_mold,mild,135.797,109.314,85.639,0.536,0.609,12.25,224,256,110.25
8768,potato,healthy,moderate,100.613,143.387,65.425,0.138,0.881,1.17,512,224,103.142
18821,wheat,septoria,moderate,192.576,151.999,104.068,0.729,0.43,38.79,224,224,149.548
12547,corn,healthy,moderate,97.939,146.797,92.195,0.263,0.838,1.21,256,256,112.31
12898,corn,healthy,mild,97.696,171.622,62.96,0.193,0.808,0.28,256,512,110.759
1565,tomato,late_blight,mild,146.985,90.671,64.886,0.717,0.423,25.51,256,224,100.847
13681,corn,healthy,mild,111.506,144.875,94.867,0.161,0.856,0.57,256,256,117.083
6731,potato,healthy,mild,101.675,147.411,62.437,0.205,0.859,0.95,512,512,103.841
5088,potato,healthy,moderate,110.202,177.3,63.485,0.231,0.806,0.05,224,256,116.996
3343,tomato,early_blight,moderate,161.034,139.468,57.158,0.568,0.508,22.4,224,256,119.22
7873,potato,early_blight,mild,178.649,122.683,68.648,0.623,0.544,5.31,224,224,123.327
1341,tomato,leaf_mold,severe,143.119,116.256,100.095,0.313,0.732,37.3,224,512,119.823
16714,wheat,septoria,moderate,165.241,153.136,111.455,0.554,0.589,20.5,256,256,143.277
7453,potato,late_blight,mild,101.52,93.844,70.626,0.534,0.621,15.95,224,224,88.663
12677,corn,powdery_mildew,mild,228.361,216.409,217.793,0.339,0.691,29.17,512,224,220.854
10317,corn,healthy,moderate,82.326,174.653,72.844,0.191,0.835,0.53,224,224,109.941
13009,corn,gray_leaf_spot,moderate,153.916,130.851,131.639,0.518,0.558,26.95,512,256,138.802
17626,wheat,healthy,severe,96.81,153.944,63.615,0.125,0.901,1.37,256,512,104.79
19375,wheat,rust,mild,213.66,166.928,72.67,0.574,0.532,18.95,224,224,151.086
3855,tomato,mosaic_virus,moderate,142.03,175.51,106.64,0.371,0.68,13.92,224,512,141.393
22112,grape,black_rot,moderate,63.854,58.91,80.124,0.655,0.493,46.84,512,224,67.629
1561,tomato,late_blight,moderate,119.625,101.975,67.266,0.632,0.456,41.41,224,256,96.289
14702,corn,gray_leaf_spot,mild,173.521,138.303,123.583,0.486,0.654,17.49,512,224,145.136
18531,wheat,healthy,moderate,115.966,180.161,94.392,0.111,0.911,0.62,224,256,130.173
11508,corn,healthy,severe,94.211,188.582,87.687,0.123,0.876,0.06,512,224,123.493
12337,corn,rust,mild,204.321,135.628,73.141,0.543,0.557,19.28,224,224,137.697
8346,potato,healthy,severe,100.76,182.62,97.738,0.258,0.776,1.87,224,256,127.039
24393,grape,powdery_mildew,severe,218.154,217.733,206.736,0.272,0.737,58.32,256,256,214.208
13447,corn,rust,mild,225.95,153.252,86.152,0.504,0.555,24.14,224,224,155.118
24584,grape,black_rot,mild,75.498,72.861,51.614,0.859,0.333,28.68,224,512,66.658
22369,grape,powdery_mildew,mild,235.108,222.164,210.0,0.249,0.823,25.11,512,512,222.424
15706,wheat,septoria,mild,193.683,163.586,107.262,0.662,0.475,21.53,256,512,154.844
23551,grape,downy_mildew,moderate,121.56,126.669,118.536,0.652,0.473,46.0,224,224,122.255
4726,tomato,early_blight,moderate,160.032,127.001,64.675,0.658,0.519,14.85,256,224,117.236
7380,potato,early_blight,moderate,181.221,148.01,82.966,0.469,0.601,12.32,256,512,137.399
5023,potato,healthy,mild,112.173,155.865,89.008,0.186,0.824,0.95,256,512,119.015
12558,corn,powdery_mildew,moderate,219.042,211.2,219.071,0.386,0.66,64.91,224,224,216.438
4542,tomato,late_blight,moderate,103.057,102.949,78.469,0.545,0.547,49.31,256,224,94.825
4507,tomato,healthy,mild,89.303,146.693,88.149,0.241,0.775,0.9,224,256,108.048
5571,potato,healthy,severe,102.361,163.61,99.38,0.129,0.926,2.81,512,256,121.784
14311,corn,gray_leaf_spot,mild,144.013,143.267,131.114,0.615,0.53,19.91,224,224,139.465
750,tomato,late_blight,moderate,139.233,111.64,84.595,0.55,0.549,55.88,512,256,111.823
1897,tomato,early_blight,mild,164.509,135.715,77.154,0.413,0.633,10.08,224,256,125.793
13162,corn,healthy,mild,111.969,155.087,92.491,0.23,0.766,0.42,224,256,119.849
11421,corn,powdery_mildew,moderate,218.173,219.181,193.439,0.369,0.754,39.42,256,512,210.264
13941,corn,healthy,mild,114.589,183.853,75.911,0.167,0.869,0.25,256,512,124.784
24141,grape,black_rot,mild,55.172,84.137,70.284,0.624,0.51,27.02,224,256,69.864
22459,grape,downy_mildew,severe,134.415,136.003,126.966,0.496,0.611,54.7,224,256,132.461
15287,wheat,powdery_mildew,severe,202.992,224.402,216.617,0.37,0.689,75.45,256,256,214.67
6228,potato,late_blight,mild,117.294,96.274,83.891,0.742,0.419,19.47,512,224,99.153
1495,tomato,mosaic_virus,moderate,158.636,168.793,111.221,0.289,0.774,14.07,512,512,146.217
12603,corn,rust,mild,222.169,157.144,89.209,0.626,0.506,19.13,512,224,156.174
2651,tomato,leaf_mold,moderate,148.786,100.51,70.461,0.32,0.721,37.96,224,224,106.586
24847,grape,healthy,mild,92.41,162.611,81.244,0.129,0.866,0.59,512,256,112.088
22887,grape,healthy,moderate,98.334,141.75,88.991,0.259,0.816,0.32,512,256,109.692
20305,grape,healthy,severe,89.139,147.901,99.342,0.188,0.8,0.93,512,256,112.127
14762,corn,rust,moderate,225.335,144.594,93.028,0.697,0.415,36.09,224,224,154.319
14316,corn,healthy,moderate,96.046,158.557,78.538,0.217,0.813,0.03,256,224,111.047
19042,wheat,healthy,mild,100.725,174.121,62.739,0.128,0.944,0.86,256,256,112.528
19244,wheat,powdery_mildew,moderate,232.872,234.512,208.56,0.318,0.702,34.33,512,256,225.315
9117,potato,healthy,moderate,98.104,172.0,70.775,0.201,0.859,0.87,224,512,113.626
13771,corn,gray_leaf_spot,mild,167.873,152.215,126.552,0.597,0.549,21.23,224,512,148.88
19139,wheat,septoria,moderate,160.435,169.56,120.689,0.574,0.548,23.28,256,224,150.228
5593,potato,late_blight,severe,104.193,105.957,65.005,0.737,0.383,45.96,256,256,91.718
2654,tomato,late_blight,moderate,123.249,111.175,76.107,0.503,0.62,30.01,512,224,103.51
18198,wheat,rust,moderate,208.262,130.714,99.322,0.707,0.423,35.57,224,256,146.099
502,tomato,healthy,mild,84.728,163.244,91.869,0.247,0.773,0.61,256,256,113.28
872,tomato,healthy,severe,105.038,140.52,74.219,0.246,0.781,0.77,224,512,106.592
8481,potato,healthy,mild,118.648,167.812,63.344,0.107,0.926,0.97,512,512,116.601
19587,wheat,powdery_mildew,mild,202.101,222.275,195.306,0.369,0.721,32.28,256,224,206.561
22051,grape,healthy,mild,82.932,163.629,81.585,0.219,0.798,0.12,224,512,109.382
23912,grape,healthy,mild,89.853,160.981,76.742,0.241,0.824,0.58,224,512,109.192
12984,corn,powdery_mildew,moderate,223.539,208.296,190.749,0.229,0.824,33.97,256,512,207.528
15864,wheat,rust,severe,196.581,151.479,81.237,0.721,0.378,32.04,256,224,143.099
9299,potato,late_blight,severe,129.986,114.075,88.143,0.535,0.546,42.67,256,256,110.735
14475,corn,healthy,severe,110.108,165.143,71.35,0.196,0.865,1.31,512,224,115.534
5400,potato,healthy,severe,102.74,165.043,92.334,0.201,0.838,2.84,512,224,120.039
24143,grape,healthy,mild,108.195,153.215,84.753,0.144,0.923,0.69,512,224,115.388
21540,grape,powdery_mildew,moderate,208.653,203.754,224.723,0.352,0.698,42.04,256,256,212.377
21910,grape,downy_mildew,moderate,121.286,148.679,129.861,0.616,0.52,33.6,512,224,133.275
16106,wheat,powdery_mildew,severe,238.488,212.412,218.749,0.23,0.825,75.32,256,224,223.216
10765,corn,healthy,mild,105.306,160.447,71.806,0.141,0.849,0.43,512,256,112.52
17538,wheat,rust,moderate,193.756,133.085,86.389,0.711,0.398,42.97,256,512,137.743
16720,wheat,healthy,moderate,107.156,180.317,94.642,0.226,0.841,0.5,224,224,127.372
5074,potato,late_blight,moderate,122.338,105.791,81.785,0.782,0.351,39.09,512,512,103.305
14993,corn,healthy,moderate,92.991,168.641,69.542,0.151,0.886,0.9,256,256,110.391
23025,grape,powdery_mildew,mild,206.874,214.042,206.684,0.338,0.697,25.7,256,512,209.2
7273,potato,early_blight,mild,158.819,130.501,77.701,0.621,0.471,5.99,512,512,122.34
10403,corn,gray_leaf_spot,mild,141.694,156.844,134.987,0.659,0.437,10.62,256,256,144.508
3402,tomato,mosaic_virus,severe,145.427,187.239,119.511,0.391,0.729,21.72,224,256,150.726
1536,tomato,late_blight,mild,141.323,104.455,67.428,0.574,0.586,24.46,512,512,104.402
17640,wheat,powdery_mildew,moderate,230.241,230.958,212.179,0.314,0.735,35.84,512,256,224.459
22161,grape,black_rot,moderate,74.428,56.772,52.755,0.666,0.474,68.74,512,512,61.318
17356,wheat,septoria,mild,198.843,168.682,116.076,0.632,0.517,17.26,224,256,161.2
